id,kode_pohon,nama_lokal,nama_latin,Group,Icon,status_iucn,diameter,tinggi,unit_PS,jenis_lahan,nama_khas_wilayah,Latitude,Longitude,elevasi,jarak_permukiman,status_adopsi,nama_pengadopsi,masa_berlaku,nama_surveyor,waktu_survei,harga_adopsi,serapan_karbon,penyedia_bibit,metode_karbon,Image1,Image2,Image3,Image4
207,IN0209TMS,Terap,Artocarpus odoratissimus,Pohon Dewasa,icon/mature_tree.svg,Near Threatened,40,16,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7484631,102.3897187,281.2457314,10.74,-,-,-,M Heri F,9/16/21 12:45,200000,"1619,69",-,Chave et al. 2014,INDRAGIRI_1_207.jpg,INDRAGIRI_2_207.jpg,INDRAGIRI_3_207.jpg,INDRAGIRI_4_207.jpg
208,IN0210TMS,Balam,Palaquium spp,Pohon Dewasa,icon/mature_tree.svg,-,40,18,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7484715,102.3897422,257.3005474,10.74,-,-,-,Suharni,9/16/21 12:50,200000,"2111,62",-,Chave et al. 2014,INDRAGIRI_1_208.jpg,INDRAGIRI_2_208.jpg,INDRAGIRI_3_208.jpg,INDRAGIRI_4_208.jpg
209,IN0211TMS,Balau,Palaquium spp,Pohon Dewasa,icon/mature_tree.svg,-,41,16,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7485163,102.3897651,270.1048785,10.75,-,-,-,M Heri F,9/16/21 12:56,200000,"1975,26",-,Chave et al. 2014,INDRAGIRI_1_209.jpg,INDRAGIRI_2_209.jpg,INDRAGIRI_3_209.jpg,INDRAGIRI_4_209.jpg
210,IN0212TMS,Terap,Artocarpus odoratissimus,Pohon Dewasa,icon/mature_tree.svg,Near Threatened,41,17,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7483276,102.389719,255.6603537,10.73,-,-,-,M Heri F,9/16/21 13:00,200000,"1803,27",-,Chave et al. 2014,INDRAGIRI_1_210.jpg,INDRAGIRI_2_210.jpg,INDRAGIRI_3_210.jpg,INDRAGIRI_4_210.jpg
211,IN0060TMS,Petaling,Ochanostachys amentaceae,Pohon Dewasa,icon/mature_tree.svg,Data Deficient,48,25,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7481792,102.3917656,253.271079,10.86,-,-,-,M Heri F,9/15/21 14:03,200000,"5767,33",-,Chave et al. 2014,INDRAGIRI_1_211.jpg,INDRAGIRI_2_211.jpg,INDRAGIRI_3_211.jpg,INDRAGIRI_4_211.jpg
212,IN0213TMS,Petaling,Ochanostachys amentaceae,Pohon Dewasa,icon/mature_tree.svg,Data Deficient,40,17,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.748576,102.3896574,291.8764832,10.75,-,-,-,M Heri F,9/16/21 13:03,200000,"2772,95",-,Chave et al. 2014,INDRAGIRI_1_212.jpg,INDRAGIRI_2_212.jpg,INDRAGIRI_3_212.jpg,INDRAGIRI_4_212.jpg
213,IN0214TMS,Kelat,Syzigium spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,48,25,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7484849,102.3896174,286.3941997,10.73,-,-,-,M Heri F,9/16/21 13:06,200000,"5087,62",-,Chave et al. 2014,INDRAGIRI_1_213.jpg,INDRAGIRI_2_213.jpg,INDRAGIRI_3_213.jpg,INDRAGIRI_4_213.jpg
214,IN0215TMS,Bayur,Pterospermum javanicum,Pohon Dewasa,icon/mature_tree.svg,Least Concern,80,26,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7485359,102.3895979,296.2168202,10.74,-,-,-,M Heri F,9/16/21 13:10,200000,"9770,22",-,Chave et al. 2014,INDRAGIRI_1_214.jpg,INDRAGIRI_2_214.jpg,INDRAGIRI_3_214.jpg,INDRAGIRI_4_214.jpg
215,IN0059TMS,Mersawa,Anisoptera spp,Pohon Dewasa,icon/mature_tree.svg,Vulnerable,109,35,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7481337,102.391747,232.3541597,10.86,-,-,-,M Heri F,9/15/21 13:58,200000,"29525,07",-,Chave et al. 2014,INDRAGIRI_1_215.jpg,INDRAGIRI_2_215.jpg,INDRAGIRI_3_215.jpg,INDRAGIRI_4_215.jpg
216,IN0217TMS,Kelat,Syzigium spp,Pohon Muda,icon/young_tree.svg,Least Concern,14,4,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7482993,102.3892046,314.8843972,10.69,-,-,-,Sumardi,10/4/21 14:22,50000,"76,77",-,Chave et al. 2014,INDRAGIRI_1_216.jpg,INDRAGIRI_2_216.jpg,INDRAGIRI_3_216.jpg,INDRAGIRI_4_216.jpg
217,IN0306TMS,Kempas,Koompassia malaccensis,Pohon Muda,icon/young_tree.svg,-,26,11,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7481214,102.3905109,304.9497804,10.77,-,-,-,M Heri F,10/4/21 14:15,50000,"815,43",-,Chave et al. 2014,INDRAGIRI_1_217.jpg,INDRAGIRI_2_217.jpg,INDRAGIRI_3_217.jpg,INDRAGIRI_4_217.jpg
218,IN0307TMS,Petaling,Ochanostachys amentaceae,Pohon Muda,icon/young_tree.svg,Data Deficient,30,8,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7480883,102.3905929,292.0761258,10.77,-,-,-,M Heri F,10/4/21 14:20,50000,"757,81",-,Chave et al. 2014,INDRAGIRI_1_218.jpg,INDRAGIRI_2_218.jpg,INDRAGIRI_3_218.jpg,INDRAGIRI_4_218.jpg
219,IN0308TMS,Kelat,Syzigium spp,Pohon Muda,icon/young_tree.svg,Least Concern,32,10,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7481063,102.3905885,290.7419294,10.77,-,-,-,M Heri F,10/4/21 14:23,50000,"942,75",-,Chave et al. 2014,INDRAGIRI_1_219.jpg,INDRAGIRI_2_219.jpg,INDRAGIRI_3_219.jpg,INDRAGIRI_4_219.jpg
220,IN0309TMS,Medang,Cinnamomum spp,Pohon Muda,icon/young_tree.svg,Least Concern,21,10,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7481698,102.3906544,296.8944097,10.78,-,-,-,M Heri F,10/4/21 14:27,50000,"271,52",-,Chave et al. 2014,INDRAGIRI_1_220.jpg,INDRAGIRI_2_220.jpg,INDRAGIRI_3_220.jpg,INDRAGIRI_4_220.jpg
221,IN0310TMS,Petaling,Ochanostachys amentaceae,Pohon Muda,icon/young_tree.svg,Data Deficient,26,8,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7481339,102.3906596,274.228976,10.78,-,-,-,M Heri F,10/4/21 14:31,50000,"573,12",-,Chave et al. 2014,INDRAGIRI_1_221.jpg,INDRAGIRI_2_221.jpg,INDRAGIRI_3_221.jpg,INDRAGIRI_4_221.jpg
222,IN0311TMS,Meranti,Shorea spp,Pohon Dewasa,icon/mature_tree.svg,-,43,7,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7481309,102.3907001,309.2872592,10.78,-,-,-,M Heri F,10/4/21 14:34,200000,"977,34",-,Chave et al. 2014,INDRAGIRI_1_222.jpg,INDRAGIRI_2_222.jpg,INDRAGIRI_3_222.jpg,INDRAGIRI_4_222.jpg
223,IN0312TMS,Meranti,Shorea spp,Pohon Muda,icon/young_tree.svg,-,10,6,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7481316,102.3906788,334.690726,10.78,-,-,-,M Heri F,10/4/21 14:37,50000,"48,77",-,Chave et al. 2014,INDRAGIRI_1_223.jpg,INDRAGIRI_2_223.jpg,INDRAGIRI_3_223.jpg,INDRAGIRI_4_223.jpg
224,IN0313TMS,Meranti,Shorea spp,Pohon Muda,icon/young_tree.svg,-,10,7,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7480888,102.3907132,293.487251,10.78,-,-,-,M Heri F,10/4/21 14:39,50000,"56,69",-,Chave et al. 2014,INDRAGIRI_1_224.jpg,INDRAGIRI_2_224.jpg,INDRAGIRI_3_224.jpg,INDRAGIRI_4_224.jpg
225,IN0314TMS,Medang,Cinnamomum spp,Pohon Muda,icon/young_tree.svg,Least Concern,16,8,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.748117,102.3909334,278.4727,10.80,-,-,-,M Heri F,10/4/21 14:41,50000,"128,44",-,Chave et al. 2014,INDRAGIRI_1_225.jpg,INDRAGIRI_2_225.jpg,INDRAGIRI_3_225.jpg,INDRAGIRI_4_225.jpg
226,IN0315TMS,Kempas,Koompassia malaccensis,Pohon Muda,icon/young_tree.svg,-,16,9,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7481761,102.3907175,287.7714796,10.79,-,-,-,M Heri F,10/4/21 14:44,50000,"259,86",-,Chave et al. 2014,INDRAGIRI_1_226.jpg,INDRAGIRI_2_226.jpg,INDRAGIRI_3_226.jpg,INDRAGIRI_4_226.jpg
227,IN0316TMS,Sendok Sendok,Endospermum spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,47,13,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7481174,102.390694,266.8813401,10.78,-,-,-,M Heri F,10/4/21 14:48,200000,"1453,25",-,Chave et al. 2014,INDRAGIRI_1_227.jpg,INDRAGIRI_2_227.jpg,INDRAGIRI_3_227.jpg,INDRAGIRI_4_227.jpg
228,IN0317TMS,Rengas,Gluta renghas,Pohon Muda,icon/young_tree.svg,-,16,8,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7481313,102.3907537,304.0800078,10.79,-,-,-,M Heri F,10/4/21 14:51,50000,"173,45",-,Chave et al. 2014,INDRAGIRI_1_228.jpg,INDRAGIRI_2_228.jpg,INDRAGIRI_3_228.jpg,INDRAGIRI_4_228.jpg
229,IN0318TMS,Medang,Cinnamomum spp,Pohon Muda,icon/young_tree.svg,Least Concern,17,10,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7481203,102.3907552,299.883206,10.79,-,-,-,M Heri F,10/4/21 14:53,50000,"179,75",-,Chave et al. 2014,INDRAGIRI_1_229.jpg,INDRAGIRI_2_229.jpg,INDRAGIRI_3_229.jpg,INDRAGIRI_4_229.jpg
230,IN0319TMS,Meranti,Shorea spp,Pohon Muda,icon/young_tree.svg,-,32,15,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7482098,102.3907468,296.7269162,10.79,-,-,-,M Heri F,10/4/21 14:56,50000,"1155,1",-,Chave et al. 2014,INDRAGIRI_1_230.jpg,INDRAGIRI_2_230.jpg,INDRAGIRI_3_230.jpg,INDRAGIRI_4_230.jpg
231,IN0320TMS,Meranti,Shorea spp,Pohon Muda,icon/young_tree.svg,-,13,8,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7482255,102.3907064,284.5502366,10.79,-,-,-,M Heri F,10/4/21 15:00,50000,"107,78",-,Chave et al. 2014,INDRAGIRI_1_231.jpg,INDRAGIRI_2_231.jpg,INDRAGIRI_3_231.jpg,INDRAGIRI_4_231.jpg
232,IN0321TMS,Petaling,Ochanostachys amentaceae,Pohon Muda,icon/young_tree.svg,Data Deficient,38,9,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7481889,102.3907788,298.5593645,10.79,-,-,-,M Heri F,10/4/21 15:03,50000,"1348,59",-,Chave et al. 2014,INDRAGIRI_1_232.jpg,INDRAGIRI_2_232.jpg,INDRAGIRI_3_232.jpg,INDRAGIRI_4_232.jpg
233,IN0322TMS,Meranti,Shorea spp,Pohon Muda,icon/young_tree.svg,-,13,7,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7482111,102.3907905,290.0870448,10.80,-,-,-,M Heri F,10/4/21 15:08,50000,"94,61",-,Chave et al. 2014,INDRAGIRI_1_233.jpg,INDRAGIRI_2_233.jpg,INDRAGIRI_3_233.jpg,INDRAGIRI_4_233.jpg
234,IN0323TMS,Meranti,Shorea spp,Pohon Muda,icon/young_tree.svg,-,32,10,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.748219,102.390719,298.8882009,10.79,-,-,-,M Heri F,10/4/21 15:10,50000,"777,6",-,Chave et al. 2014,INDRAGIRI_1_234.jpg,INDRAGIRI_2_234.jpg,INDRAGIRI_3_234.jpg,INDRAGIRI_4_234.jpg
235,IN0324TMS,Arang Arang,Diospyros siamang,Pohon Dewasa,icon/mature_tree.svg,-,51,14,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7482628,102.3907491,294.1806652,10.80,-,-,-,M Heri F,10/4/21 15:14,200000,"2578,6",-,Chave et al. 2014,INDRAGIRI_1_235.jpg,INDRAGIRI_2_235.jpg,INDRAGIRI_3_235.jpg,INDRAGIRI_4_235.jpg
236,IN0325TMS,Meranti,Shorea spp,Pohon Muda,icon/young_tree.svg,-,18,7,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7482778,102.390733,289.7910592,10.80,-,-,-,M Heri F,10/4/21 15:46,50000,"178,57",-,Chave et al. 2014,INDRAGIRI_1_236.jpg,INDRAGIRI_2_236.jpg,INDRAGIRI_3_236.jpg,INDRAGIRI_4_236.jpg
237,IN0326TMS,Kempas,Koompassia malaccensis,Pohon Muda,icon/young_tree.svg,-,12,7,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7483008,102.3907991,294.5506369,10.80,-,-,-,M Heri F,10/4/21 15:48,50000,"115,97",-,Chave et al. 2014,INDRAGIRI_1_237.jpg,INDRAGIRI_2_237.jpg,INDRAGIRI_3_237.jpg,INDRAGIRI_4_237.jpg
238,IN0327TMS,Meranti,Shorea spp,Pohon Muda,icon/young_tree.svg,-,10,7,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7482718,102.3907775,290.8667934,10.80,-,-,-,M Heri F,10/4/21 15:49,50000,"56,69",-,Chave et al. 2014,INDRAGIRI_1_238.jpg,INDRAGIRI_2_238.jpg,INDRAGIRI_3_238.jpg,INDRAGIRI_4_238.jpg
239,IN0328TMS,Medang,Cinnamomum spp,Pohon Muda,icon/young_tree.svg,Least Concern,23,9,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7482474,102.3907442,288.8878699,10.80,-,-,-,M Heri F,10/4/21 15:52,50000,"292,6",-,Chave et al. 2014,INDRAGIRI_1_239.jpg,INDRAGIRI_2_239.jpg,INDRAGIRI_3_239.jpg,INDRAGIRI_4_239.jpg
240,IN0329TMS,Kempas,Koompassia malaccensis,Pohon Muda,icon/young_tree.svg,-,24,11,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.748328,102.3907596,279.8214118,10.80,-,-,-,M Heri F,10/4/21 15:55,50000,"697,48",-,Chave et al. 2014,INDRAGIRI_1_240.jpg,INDRAGIRI_2_240.jpg,INDRAGIRI_3_240.jpg,INDRAGIRI_4_240.jpg
241,IN0330TMS,Petaling,Ochanostachys amentaceae,Pohon Muda,icon/young_tree.svg,Data Deficient,23,10,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.748285,102.3907126,279.050402,10.80,-,-,-,M Heri F,10/4/21 15:57,50000,"560,91",-,Chave et al. 2014,INDRAGIRI_1_241.jpg,INDRAGIRI_2_241.jpg,INDRAGIRI_3_241.jpg,INDRAGIRI_4_241.jpg
242,IN0331TMS,Mersawa,Anisoptera spp,Pohon Muda,icon/young_tree.svg,Vulnerable,23,10,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7483129,102.3908227,298.0621762,10.81,-,-,-,M Heri F,10/4/21 16:01,50000,"417,08",-,Chave et al. 2014,INDRAGIRI_1_242.jpg,INDRAGIRI_2_242.jpg,INDRAGIRI_3_242.jpg,INDRAGIRI_4_242.jpg
243,IN0332TMS,Medang,Cinnamomum spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,54,15,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7482843,102.3907911,269.15244,10.80,-,-,-,M Heri F,10/4/21 16:05,200000,"2548,77",-,Chave et al. 2014,INDRAGIRI_1_243.jpg,INDRAGIRI_2_243.jpg,INDRAGIRI_3_243.jpg,INDRAGIRI_4_243.jpg
244,IN0333TMS,Meranti,Shorea spp,Pohon Muda,icon/young_tree.svg,-,16,8,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7483818,102.3908483,274.6991757,10.81,-,-,-,M Heri F,10/4/21 16:07,50000,"161,64",-,Chave et al. 2014,INDRAGIRI_1_244.jpg,INDRAGIRI_2_244.jpg,INDRAGIRI_3_244.jpg,INDRAGIRI_4_244.jpg
245,IN0334TMS,Meranti,Shorea spp,Pohon Muda,icon/young_tree.svg,-,29,9,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7483825,102.390842,274.6991757,10.81,-,-,-,M Heri F,10/4/21 16:10,50000,"578,95",-,Chave et al. 2014,INDRAGIRI_1_245.jpg,INDRAGIRI_2_245.jpg,INDRAGIRI_3_245.jpg,INDRAGIRI_4_245.jpg
246,IN0371TMS,Kempas,Koompassia malaccensis,Pohon Muda,icon/young_tree.svg,-,27,8,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7517918,102.3853514,289.0275917,10.73,-,-,-,Sumardi,10/5/21 9:05,50000,"643,28",-,Chave et al. 2014,INDRAGIRI_1_246.jpg,INDRAGIRI_2_246.jpg,INDRAGIRI_3_246.jpg,INDRAGIRI_4_246.jpg
247,IN0372TMS,Jambu Jambu,Eugenia spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,92,24,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.751801,102.3853509,289.0275917,10.73,-,-,-,Sumardi,10/5/21 9:08,200000,"17407,74",-,Chave et al. 2014,INDRAGIRI_1_247.jpg,INDRAGIRI_2_247.jpg,INDRAGIRI_3_247.jpg,INDRAGIRI_4_247.jpg
248,IN0373TMS,Kempas,Koompassia malaccensis,Pohon Muda,icon/young_tree.svg,-,16,16,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7519519,102.3854512,287.714043,10.75,-,-,-,Sumardi,10/5/21 9:10,50000,"455,64",-,Chave et al. 2014,INDRAGIRI_1_248.jpg,INDRAGIRI_2_248.jpg,INDRAGIRI_3_248.jpg,INDRAGIRI_4_248.jpg
249,IN0374TMS,Meranti,Shorea spp,Pohon Muda,icon/young_tree.svg,-,27,17,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7519519,102.3854512,287.714043,10.75,-,-,-,Sumardi,10/5/21 9:13,50000,"936,79",-,Chave et al. 2014,INDRAGIRI_1_249.jpg,INDRAGIRI_2_249.jpg,INDRAGIRI_3_249.jpg,INDRAGIRI_4_249.jpg
250,IN0375TMS,Keranji,Dialium spp,Pohon Muda,icon/young_tree.svg,-,21,16,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7519519,102.3854512,287.714043,10.75,-,-,-,Sumardi,10/5/21 9:15,50000,"801,8",-,Chave et al. 2014,INDRAGIRI_1_250.jpg,INDRAGIRI_2_250.jpg,INDRAGIRI_3_250.jpg,INDRAGIRI_4_250.jpg
251,IN0376TMS,Semangkok,Scaphium macropodum,Pohon Muda,icon/young_tree.svg,Least Concern,29,19,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7518298,102.3853502,301.8502508,10.73,-,-,-,Sumardi,10/5/21 9:18,50000,"1345,54",-,Chave et al. 2014,INDRAGIRI_1_251.jpg,INDRAGIRI_2_251.jpg,INDRAGIRI_3_251.jpg,INDRAGIRI_4_251.jpg
252,IN0377TMS,Petaling,Ochanostachys amentaceae,Pohon Muda,icon/young_tree.svg,Data Deficient,19,9,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7518868,102.385333,301.8502508,10.73,-,-,-,Sumardi,10/5/21 9:20,50000,"348,55",-,Chave et al. 2014,INDRAGIRI_1_252.jpg,INDRAGIRI_2_252.jpg,INDRAGIRI_3_252.jpg,INDRAGIRI_4_252.jpg
253,IN0378TMS,Petaling,Ochanostachys amentaceae,Pohon Muda,icon/young_tree.svg,Data Deficient,32,19,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7519505,102.3854633,299.3513854,10.75,-,-,-,Sumardi,10/5/21 9:23,50000,"1999,49",-,Chave et al. 2014,INDRAGIRI_1_253.jpg,INDRAGIRI_2_253.jpg,INDRAGIRI_3_253.jpg,INDRAGIRI_4_253.jpg
254,IN0379TMS,Kempas,Koompassia malaccensis,Pohon Muda,icon/young_tree.svg,-,17,11,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7519505,102.3854633,299.3513854,10.75,-,-,-,Sumardi,10/5/21 9:26,50000,"355,79",-,Chave et al. 2014,INDRAGIRI_1_254.jpg,INDRAGIRI_2_254.jpg,INDRAGIRI_3_254.jpg,INDRAGIRI_4_254.jpg
255,IN0380TMS,Meranti,Shorea spp,Pohon Muda,icon/young_tree.svg,-,16,10,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7519505,102.3854633,299.3513854,10.75,-,-,-,Sumardi,10/5/21 9:28,50000,"200,98",-,Chave et al. 2014,INDRAGIRI_1_255.jpg,INDRAGIRI_2_255.jpg,INDRAGIRI_3_255.jpg,INDRAGIRI_4_255.jpg
256,IN0381TMS,Meranti,Shorea spp,Pohon Muda,icon/young_tree.svg,-,27,8,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7519956,102.3853505,299.465702,10.74,-,-,-,Sumardi,10/5/21 9:31,50000,"448,89",-,Chave et al. 2014,INDRAGIRI_1_256.jpg,INDRAGIRI_2_256.jpg,INDRAGIRI_3_256.jpg,INDRAGIRI_4_256.jpg
257,IN0382TMS,Jambu Jambu,Eugenia spp,Pohon Muda,icon/young_tree.svg,Least Concern,37,14,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7519902,102.3854282,284.7627011,10.75,-,-,-,Sumardi,10/5/21 10:01,50000,"1738,17",-,Chave et al. 2014,INDRAGIRI_1_257.jpg,INDRAGIRI_2_257.jpg,INDRAGIRI_3_257.jpg,INDRAGIRI_4_257.jpg
258,IN0383TMS,Petaling,Ochanostachys amentaceae,Pohon Muda,icon/young_tree.svg,Data Deficient,19,9,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7519902,102.3854282,284.7627011,10.75,-,-,-,Sumardi,10/5/21 10:03,50000,"348,55",-,Chave et al. 2014,INDRAGIRI_1_258.jpg,INDRAGIRI_2_258.jpg,INDRAGIRI_3_258.jpg,INDRAGIRI_4_258.jpg
259,IN0384TMS,Meranti,Shorea spp,Pohon Muda,icon/young_tree.svg,-,22,8,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7520887,102.3854854,282.2208151,10.76,-,-,-,Sumardi,10/5/21 10:06,50000,"300,97",-,Chave et al. 2014,INDRAGIRI_1_259.jpg,INDRAGIRI_2_259.jpg,INDRAGIRI_3_259.jpg,INDRAGIRI_4_259.jpg
260,IN0385TMS,Petaling,Ochanostachys amentaceae,Pohon Muda,icon/young_tree.svg,Data Deficient,18,7,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7520887,102.3854854,282.2208151,10.76,-,-,-,Sumardi,10/5/21 10:08,50000,"245,42",-,Chave et al. 2014,INDRAGIRI_1_260.jpg,INDRAGIRI_2_260.jpg,INDRAGIRI_3_260.jpg,INDRAGIRI_4_260.jpg
261,IN0386TMS,Medang,Cinnamomum spp,Pohon Muda,icon/young_tree.svg,Least Concern,26,8,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.752009,102.3854921,269.3510582,10.76,-,-,-,Sumardi,10/5/21 10:11,50000,"331,34",-,Chave et al. 2014,INDRAGIRI_1_261.jpg,INDRAGIRI_2_261.jpg,INDRAGIRI_3_261.jpg,INDRAGIRI_4_261.jpg
262,IN0387TMS,Semangkok,Scaphium macropodum,Pohon Dewasa,icon/mature_tree.svg,Least Concern,105,32,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7520292,102.3854577,267.792126,10.75,-,-,-,Sumardi,10/5/21 10:14,200000,"27581,55",-,Chave et al. 2014,INDRAGIRI_1_262.jpg,INDRAGIRI_2_262.jpg,INDRAGIRI_3_262.jpg,INDRAGIRI_4_262.jpg
263,IN0388TMS,Kelat,Syzigium spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,73,33,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7520292,102.3854577,267.792126,10.75,-,-,-,Sumardi,10/5/21 10:17,200000,"15122,31",-,Chave et al. 2014,INDRAGIRI_1_263.jpg,INDRAGIRI_2_263.jpg,INDRAGIRI_3_263.jpg,INDRAGIRI_4_263.jpg
264,IN0389TMS,Keranji,Dialium spp,Pohon Dewasa,icon/mature_tree.svg,-,50,30,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7520292,102.3854577,267.792126,10.75,-,-,-,Sumardi,10/5/21 10:20,200000,"8052,53",-,Chave et al. 2014,INDRAGIRI_1_264.jpg,INDRAGIRI_2_264.jpg,INDRAGIRI_3_264.jpg,INDRAGIRI_4_264.jpg
265,IN0390TMS,Keranji,Dialium spp,Pohon Dewasa,icon/mature_tree.svg,-,68,34,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7520292,102.3854577,267.792126,10.75,-,-,-,Sumardi,10/5/21 10:22,200000,"16582,62",-,Chave et al. 2014,INDRAGIRI_1_265.jpg,INDRAGIRI_2_265.jpg,INDRAGIRI_3_265.jpg,INDRAGIRI_4_265.jpg
